task_id,task_name,video_id,step_idx,action,state_change,next_step_idx,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,canonical_order,next_canonical_order,is_in_order,task_goal,remaining_plan,plan_progress
91515,Make Pancakes,_Ek1NK1bedE,2,add sugar,Sugar is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,23.08,28.58,46.97,55.17,2,5,True,Complete the task: Make Pancakes.,pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,_Ek1NK1bedE,5,whisk mixture,Mixture is now whisked until smooth.,1,add flour,Flour is now added to the mixture.,46.97,55.17,83.42,86.27,5,1,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,_Ek1NK1bedE,1,add flour,Flour is now added to the mixture.,2,add sugar,Sugar is now added to the mixture.,83.42,86.27,89.19,91.16,1,2,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,_Ek1NK1bedE,2,add sugar,Sugar is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,89.19,91.16,97.8,100.5,2,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,_Ek1NK1bedE,5,whisk mixture,Mixture is now whisked until smooth.,4,pour egg,Egg is now poured in.,97.8,100.5,108.21,111.21,5,4,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,_Ek1NK1bedE,4,pour egg,Egg is now poured in.,4,pour egg,Egg is now poured in.,108.21,111.21,123.37,126.47,4,4,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,_Ek1NK1bedE,4,pour egg,Egg is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,123.37,126.47,127.15,140.35,4,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,_Ek1NK1bedE,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,127.15,140.35,146.74,158.44,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,_Ek1NK1bedE,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,146.74,158.44,161.78,170.08,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.625
91515,Make Pancakes,rZfIQu9Q2Vg,1,add flour,Flour is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,51.2,57.65,78.39,81.75,1,5,True,Complete the task: Make Pancakes.,add sugar -> pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,78.39,81.75,78.46,82.32,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,3,pour milk,Milk is now poured in.,78.46,82.32,90.23,97.23,5,3,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,rZfIQu9Q2Vg,3,pour milk,Milk is now poured in.,3,pour milk,Milk is now poured in.,90.23,97.23,91.95,97.23,3,3,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,3,pour milk,Milk is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,91.95,97.23,99.95,106.1,3,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,99.95,106.1,100.04,106.35,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,100.04,106.35,139.49,151.48,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,139.49,151.48,176.52,188.41,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,176.52,188.41,177.06,187.45,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,4,pour egg,Egg is now poured in.,177.06,187.45,192.02,196.62,5,4,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,rZfIQu9Q2Vg,4,pour egg,Egg is now poured in.,4,pour egg,Egg is now poured in.,192.02,196.62,193.14,197.76,4,4,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,rZfIQu9Q2Vg,4,pour egg,Egg is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,193.14,197.76,197.67,244.67,4,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,197.67,244.67,198.72,244.34,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,rZfIQu9Q2Vg,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,198.72,244.34,284.57,291.27,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,rZfIQu9Q2Vg,6,pour mixture into pan,The mixture is now poured into the pan.,6,pour mixture into pan,The mixture is now poured into the pan.,284.57,291.27,284.64,291.63,6,6,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.625
91515,Make Pancakes,rZfIQu9Q2Vg,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,284.64,291.63,294.56,306.31,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.625
91515,Make Pancakes,rZfIQu9Q2Vg,7,flip pancake,Pancake is now flipped over.,7,flip pancake,Pancake is now flipped over.,294.56,306.31,295.11,307.22,7,7,True,Complete the task: Make Pancakes.,take pancake from pan,0.75
91515,Make Pancakes,rZfIQu9Q2Vg,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,295.11,307.22,331.99,346.68,7,8,True,Complete the task: Make Pancakes.,take pancake from pan,0.75
91515,Make Pancakes,rZfIQu9Q2Vg,8,take pancake from pan,The pancake is now removed from the pan.,8,take pancake from pan,The pancake is now removed from the pan.,331.99,346.68,332.83,345.22,8,8,True,Complete the task: Make Pancakes.,(task complete),0.875
91515,Make Pancakes,KUDnfzXsB3w,4,pour egg,Egg is now poured in.,1,add flour,Flour is now added to the mixture.,109.78,114.18,119.99,123.05,4,1,False,Complete the task: Make Pancakes.,whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,KUDnfzXsB3w,1,add flour,Flour is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,119.99,123.05,125.87,130.97,1,5,True,Complete the task: Make Pancakes.,whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,KUDnfzXsB3w,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,125.87,130.97,206.57,211.27,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,KUDnfzXsB3w,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,206.57,211.27,243.06,250.36,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,KUDnfzXsB3w,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,243.06,250.36,269.04,275.54,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,KUDnfzXsB3w,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,269.04,275.54,287.83,289.93,7,8,True,Complete the task: Make Pancakes.,take pancake from pan,0.625
91515,Make Pancakes,KUDnfzXsB3w,8,take pancake from pan,The pancake is now removed from the pan.,7,flip pancake,Pancake is now flipped over.,287.83,289.93,299.27,300.57,8,7,False,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,7,flip pancake,Pancake is now flipped over.,7,flip pancake,Pancake is now flipped over.,299.27,300.57,300.61,302.01,7,7,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,300.61,302.01,304.73,306.73,7,8,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,8,take pancake from pan,The pancake is now removed from the pan.,6,pour mixture into pan,The mixture is now poured into the pan.,304.73,306.73,389.76,391.36,8,6,False,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,389.76,391.36,404.52,405.52,6,7,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,404.52,405.52,406.72,408.32,7,8,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,8,take pancake from pan,The pancake is now removed from the pan.,7,flip pancake,Pancake is now flipped over.,406.72,408.32,447.17,448.67,8,7,False,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,KUDnfzXsB3w,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,447.17,448.67,450.87,451.97,7,8,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,Z1ajYx0UIxo,2,add sugar,Sugar is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,49.36,50.36,54.11,57.91,2,5,True,Complete the task: Make Pancakes.,pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,Z1ajYx0UIxo,5,whisk mixture,Mixture is now whisked until smooth.,4,pour egg,Egg is now poured in.,54.11,57.91,65.04,68.04,5,4,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,Z1ajYx0UIxo,4,pour egg,Egg is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,65.04,68.04,68.92,71.02,4,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,Z1ajYx0UIxo,5,whisk mixture,Mixture is now whisked until smooth.,3,pour milk,Milk is now poured in.,68.92,71.02,72.97,74.77,5,3,False,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,Z1ajYx0UIxo,3,pour milk,Milk is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,72.97,74.77,74.84,80.5,3,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,Z1ajYx0UIxo,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,74.84,80.5,82.75,88.55,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,Z1ajYx0UIxo,5,whisk mixture,Mixture is now whisked until smooth.,5,whisk mixture,Mixture is now whisked until smooth.,82.75,88.55,91.56,95.96,5,5,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,Z1ajYx0UIxo,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,91.56,95.96,119.93,123.53,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,Z1ajYx0UIxo,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,119.93,123.53,125.93,128.53,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.625
91515,Make Pancakes,Z1ajYx0UIxo,7,flip pancake,Pancake is now flipped over.,6,pour mixture into pan,The mixture is now poured into the pan.,125.93,128.53,144.63,147.03,7,6,False,Complete the task: Make Pancakes.,take pancake from pan,0.75
91515,Make Pancakes,Z1ajYx0UIxo,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,144.63,147.03,147.77,154.37,6,7,True,Complete the task: Make Pancakes.,take pancake from pan,0.75
91515,Make Pancakes,SssUVWl1JhY,1,add flour,Flour is now added to the mixture.,4,pour egg,Egg is now poured in.,13.76,20.0,19.75,21.73,1,4,True,Complete the task: Make Pancakes.,add sugar -> pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,SssUVWl1JhY,4,pour egg,Egg is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,19.75,21.73,21.42,31.73,4,5,True,Complete the task: Make Pancakes.,whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,SssUVWl1JhY,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,21.42,31.73,52.39,54.41,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,SssUVWl1JhY,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,52.39,54.41,63.08,65.38,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.5
91515,Make Pancakes,SssUVWl1JhY,7,flip pancake,Pancake is now flipped over.,8,take pancake from pan,The pancake is now removed from the pan.,63.08,65.38,67.4,70.09,7,8,True,Complete the task: Make Pancakes.,take pancake from pan,0.625
91515,Make Pancakes,SssUVWl1JhY,8,take pancake from pan,The pancake is now removed from the pan.,6,pour mixture into pan,The mixture is now poured into the pan.,67.4,70.09,70.27,73.75,8,6,False,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,SssUVWl1JhY,6,pour mixture into pan,The mixture is now poured into the pan.,8,take pancake from pan,The pancake is now removed from the pan.,70.27,73.75,74.64,76.43,6,8,True,Complete the task: Make Pancakes.,(task complete),0.75
91515,Make Pancakes,722kGW4fF68,1,add flour,Flour is now added to the mixture.,5,whisk mixture,Mixture is now whisked until smooth.,96.6,109.6,149.41,196.33,1,5,True,Complete the task: Make Pancakes.,add sugar -> pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,722kGW4fF68,5,whisk mixture,Mixture is now whisked until smooth.,6,pour mixture into pan,The mixture is now poured into the pan.,149.41,196.33,300.76,309.16,5,6,True,Complete the task: Make Pancakes.,pour mixture into pan -> flip pancake -> take pancake from pan,0.25
91515,Make Pancakes,722kGW4fF68,6,pour mixture into pan,The mixture is now poured into the pan.,7,flip pancake,Pancake is now flipped over.,300.76,309.16,324.8,331.8,6,7,True,Complete the task: Make Pancakes.,flip pancake -> take pancake from pan,0.375
91515,Make Pancakes,Iq1Sn9vERcU,1,add flour,Flour is now added to the mixture.,4,pour egg,Egg is now poured in.,15.68,16.86,20.08,21.08,1,4,True,Complete the task: Make Pancakes.,add sugar -> pour milk -> pour egg -> whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.125
91515,Make Pancakes,Iq1Sn9vERcU,4,pour egg,Egg is now poured in.,5,whisk mixture,Mixture is now whisked until smooth.,20.08,21.08,21.02,29.06,4,5,True,Complete the task: Make Pancakes.,whisk mixture -> pour mixture into pan -> flip pancake -> take pancake from pan,0.25
