task_id,task_name,video_id,transition_id,seg_pos,next_seg_pos,step_idx,action_id,action,state_change,next_step_idx,next_action_id,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,roi_start,roi_end,canonical_order,next_canonical_order,is_canonical_next,is_time_ordered,task_goal,remaining_plan,plan_progress
0,UseAnalyticalBalance,NHfoLnnc1zc,0_NHfoLnnc1zc_0,0,1,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,42.0,60.0,61.0,73.0,39.6416283604187,75.72074070621346,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,PKgiS-dnbfU,0_PKgiS-dnbfU_0,0,1,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,10.0,11.0,12.0,13.0,1.9365462129122566,87.4406694143822,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,PKgiS-dnbfU,0_PKgiS-dnbfU_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,12.0,13.0,35.0,60.0,1.9365462129122566,87.4406694143822,3,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,PKgiS-dnbfU,0_PKgiS-dnbfU_2,2,3,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,1,65,clean inner wall of container,Inner wall of container is now cleaned.,35.0,60.0,61.0,63.0,1.9365462129122566,87.4406694143822,4,1,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,PKgiS-dnbfU,0_PKgiS-dnbfU_3,3,4,1,65,clean inner wall of container,Inner wall of container is now cleaned.,3,67,zeroing set,The state changes: zeroing set is performed.,61.0,63.0,78.0,83.0,1.9365462129122566,87.4406694143822,1,3,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,R5wPcT1hVGw,0_R5wPcT1hVGw_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,21.0,27.0,52.0,87.0,8.780395351886206,120.13170408647244,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,R5wPcT1hVGw,0_R5wPcT1hVGw_1,1,2,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,52.0,87.0,106.0,120.0,8.780395351886206,120.13170408647244,4,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,SqoBwNrFzWc,0_SqoBwNrFzWc_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,46.0,62.0,63.0,64.0,41.48645458752313,83.870467,2,3,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,SqoBwNrFzWc,0_SqoBwNrFzWc_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,63.0,64.0,73.0,83.0,41.48645458752313,83.870467,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,UWq-zQ8nZKQ,0_UWq-zQ8nZKQ_0,0,1,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,29.0,59.0,60.0,99.0,14.091500689198446,163.282711,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,UWq-zQ8nZKQ,0_UWq-zQ8nZKQ_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,60.0,99.0,100.0,162.0,14.091500689198446,163.282711,3,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,UkE3T12Jf6I,0_UkE3T12Jf6I_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,75.0,80.0,81.0,90.0,61.62317688184373,103.1691529572239,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,VOjmfIk3OqQ,0_VOjmfIk3OqQ_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,16.0,73.0,115.0,129.0,8.444446476880529,187.94066298405826,2,2,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,VOjmfIk3OqQ,0_VOjmfIk3OqQ_1,1,2,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,115.0,129.0,130.0,135.0,8.444446476880529,187.94066298405826,2,3,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,VOjmfIk3OqQ,0_VOjmfIk3OqQ_2,2,3,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,130.0,135.0,136.0,155.0,8.444446476880529,187.94066298405826,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,VOjmfIk3OqQ,0_VOjmfIk3OqQ_3,3,4,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,136.0,155.0,156.0,170.0,8.444446476880529,187.94066298405826,4,2,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,VaO8KbWiJBk,0_VaO8KbWiJBk_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,38.0,50.0,51.0,102.0,34.55694065514237,134.35938717062254,2,4,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,VaO8KbWiJBk,0_VaO8KbWiJBk_1,1,2,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,51.0,102.0,118.0,134.0,34.55694065514237,134.35938717062254,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,Vad5fSN39nE,0_Vad5fSN39nE_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,55.0,62.0,66.0,131.0,45.64204761763447,139.18,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,W-zDSixAlJQ,0_W-zDSixAlJQ_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,8.0,15.0,16.0,31.0,6.491312296491978,31.008576452365315,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,WmhOE0ROQng,0_WmhOE0ROQng_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,24.0,27.0,28.0,36.0,13.742778778719599,136.045711,2,3,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,WmhOE0ROQng,0_WmhOE0ROQng_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,28.0,36.0,74.0,122.0,13.742778778719599,136.045711,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,WmhOE0ROQng,0_WmhOE0ROQng_2,2,3,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,1,65,clean inner wall of container,Inner wall of container is now cleaned.,74.0,122.0,124.0,128.0,13.742778778719599,136.045711,4,1,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,X_VJcNrpvwU,0_X_VJcNrpvwU_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,20.0,48.0,49.0,57.0,5.96662279801375,116.99144667222077,3,2,False,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,X_VJcNrpvwU,0_X_VJcNrpvwU_1,1,2,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,49.0,57.0,58.0,101.0,5.96662279801375,116.99144667222077,2,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,XmP0l_r7bBU,0_XmP0l_r7bBU_0,0,1,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,1,65,clean inner wall of container,Inner wall of container is now cleaned.,38.0,45.0,81.0,94.0,25.80380154022042,97.98205879041801,4,1,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,Y6_jBmICA60,0_Y6_jBmICA60_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,58.0,61.0,65.0,107.0,53.9455541245896,200.02300799605536,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,Y6_jBmICA60,0_Y6_jBmICA60_1,1,2,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,65.0,107.0,112.0,114.0,53.9455541245896,200.02300799605536,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,Y6_jBmICA60,0_Y6_jBmICA60_2,2,3,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,112.0,114.0,118.0,150.0,53.9455541245896,200.02300799605536,3,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,Y6_jBmICA60,0_Y6_jBmICA60_3,3,4,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,118.0,150.0,155.0,157.0,53.9455541245896,200.02300799605536,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,Y6_jBmICA60,0_Y6_jBmICA60_4,4,5,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,155.0,157.0,160.0,190.0,53.9455541245896,200.02300799605536,3,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,a4k3ei2wEkw,0_a4k3ei2wEkw_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,93.0,107.0,108.0,111.0,78.77820677329309,116.06358435701623,2,4,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,bcvj0pyV8Dw,0_bcvj0pyV8Dw_0,0,1,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,53.0,82.0,83.0,86.0,47.06587303671011,161.888333,4,3,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,bcvj0pyV8Dw,0_bcvj0pyV8Dw_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,83.0,86.0,90.0,93.0,47.06587303671011,161.888333,3,2,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,bcvj0pyV8Dw,0_bcvj0pyV8Dw_2,2,3,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,90.0,93.0,100.0,101.0,47.06587303671011,161.888333,2,3,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,bcvj0pyV8Dw,0_bcvj0pyV8Dw_3,3,4,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,100.0,101.0,106.0,156.0,47.06587303671011,161.888333,3,4,True,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,cgwaRpNmLtk,0_cgwaRpNmLtk_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,59.0,87.0,88.0,101.0,50.3812779223525,102.88175740994889,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,d3Bp_6J6Q_w,0_d3Bp_6J6Q_w_0,0,1,2,66,place a piece of paper on weighing pan,A piece of paper on weighing pan is now placed in position.,3,67,zeroing set,The state changes: zeroing set is performed.,78.0,93.0,94.0,100.0,69.54681739301698,195.72,2,3,True,True,Complete the task: Use Analytical Balance.,zeroing set -> place weighing sample on weighing pan and read,0.5
0,UseAnalyticalBalance,d3Bp_6J6Q_w,0_d3Bp_6J6Q_w_1,1,2,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,94.0,100.0,131.0,175.0,69.54681739301698,195.72,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
0,UseAnalyticalBalance,d3Bp_6J6Q_w,0_d3Bp_6J6Q_w_2,2,3,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,1,65,clean inner wall of container,Inner wall of container is now cleaned.,131.0,175.0,180.0,182.0,69.54681739301698,195.72,4,1,False,True,Complete the task: Use Analytical Balance.,(task complete),1.0
0,UseAnalyticalBalance,dK8hwAaMCB8,0_dK8hwAaMCB8_0,0,1,3,67,zeroing set,The state changes: zeroing set is performed.,4,68,place weighing sample on weighing pan and read,Weighing sample on weighing pan and read is now placed in position.,15.0,21.0,22.0,176.0,0.0,177.145033,3,4,True,True,Complete the task: Use Analytical Balance.,place weighing sample on weighing pan and read,0.75
